,id,exclude,type,query,constraint,text,query_result,heading,format0,lat0,lng0,format1,lat1,lng1,format2,lat2,lng2,format3,lat3,lng3,format4,lat4,lng4,pitch
224,3381906283,0,,Washington Street,Boston,"Washington Street, Looking East Under Elevated Rail Across Street from Famous Cafe, Row of Storefronts, Line of Parked Cars",1,,"Washington St, Massachusetts, USA",42.1815605,-71.2033622,,,,,,,,,,,,,
225,3381906415,0,,Washington Street,Boston,"Washington Street, Looking East, Across Street, Under Elevated Rail, Liquor Store, Used Car Lot",1,,"Washington St, Massachusetts, USA",42.1815605,-71.2033622,,,,,,,,,,,,,
226,3381906703,0,,Washington Street and Waltham Street,Boston,"Washington and Waltham Streets, Corner, Looking East, Under Curving Elevated Rail, Bottled Liquors Sign",1,,"Waltham St & Washington St, Boston, MA 02118, USA",42.341661,-71.068782,,,,,,,,,,,,,
227,3381906817,0,,Washington Street,Boston,"Washington at Union Park Street Looking East, Sidewalk, Elevated Rail, Street, Mobilgas Signs, Parked Cars",1,,"Washington St, Massachusetts, USA",42.1815605,-71.2033622,,,,,,,,,,,,,
228,3381943473,0,,Washington Street and Pelham Street,Boston,"Washington Street, Between Pelham and Union Park Streets, Looking East, Drugstore, Storefronts, Diagonally Parked Cars",1,,"1421 Washington St, Boston, MA 02118, USA",42.3410166,-71.0706596,,,,,,,,,,,,,
229,3381943671,0,,Washington Street and Dedham Street,Boston,"Washington and Dedham Streets, Looking East from Under Elevated Rail at Holy Cross Cathedral",1,,"W Dedham St & Washington St, Boston, MA 02118, USA",42.3405183,-71.0711197,,,,,,,,,,,,,
230,3381943879,0,,Washington Street,Boston,"Washington Street, Looking East, Under Elevated Rail, Park and Holy Cross Cathedral in Background",1,,"Washington St, Massachusetts, USA",42.1815605,-71.2033622,,,,,,,,,,,,,
231,3381944051,0,,Washington and Worcester Street,Boston,"Washington and Worcester Streets, Looking East, from Under Elevated Rail, Storefronts with Liquor Store at Corner",1,,"Worcester St & Washington St, Boston, MA 02118, USA",42.3374431,-71.0756485,,,,,,,,,,,,,
232,3381944505,0,,Washington Street,Boston,"Washington Street, Elevated Rail Platform, Between Springfield and Massachusetts Avenue, Looking East, Rails, Puritan Theater Facade, Several Blocks of Storefronts, North Side of Street, 10:00 A.M. to 1:00 P.M.",1,,"Washington St, Massachusetts, USA",42.1815605,-71.2033622,,,,,,,,,,,,,
233,3381944617,0,,Washington Street and Massachusetts Avenue,Boston,"Washington Street, South Side of Elevated Rail Platform, Washington Street and Massachusetts Avenue, Looking East, Rails, Several Blocks of Storefronts, Smokestacks in Distance",1,,"Washington St & Massachusetts Ave, Boston, MA 02118, USA",42.3364517,-71.0770265,,,,,,,,,,,,,
234,3381963193,0,,Washington Street and Massachusetts Avenue,Boston,"Washington Street (Broadway to Massachusetts Avenue), Two Lane Section, Parked Cars, Curve in Elevated Rail, Supports Span from Sidewalk to Sidewalk, Tall Building on Left, Coffee Shop and Storefronts Across Street",1,,"Washington St & Massachusetts Ave, Boston, MA 02118, USA",42.3364517,-71.0770265,,,,,,,,,,,,,
235,3381963403,0,,Washington Street,Boston,"Washington Street, Looking East, Elevated Rail to Left, Storefronts Visible Through Rail Supports, Holy Cross Cathedral in Distance",1,,"Washington St, Massachusetts, USA",42.1815605,-71.2033622,,,,,,,,,,,,,
236,3381963879,0,,"Franklin Square, Washington Street",Boston,"Washington Street Vicinity, Franklin Square (Park), Elevated Rail and Holy Cross Cathedral in Background",1,,"Washington St, Boston, MA, USA",42.3055244,-71.0806917,,,,,,,,,,,,,
237,3381964161,1,aerial,,Boston,"Aerial View from John Hancock Building, of New England Mutual building, Charles River, Longfellow Bridge in Background",0,,,,,,,,,,,,,,,,,
238,3381964413,1,aerial,,Boston,"Aerial View from John Hancock Building, Berkeley Street, Surrounding City Blocks, Boston Public Garden in Distance",0,,,,,,,,,,,,,,,,,
239,3381965465,1,aerial,,Boston,"Aerial View from Plane, Looking East, Boylston Street to Intersection with Huntington Avenue, Large Rail Yard, John Hancock Building, Boston Skyline and Harbor in Background",0,,,,,,,,,,,,,,,,,
240,3381979017,1,aerial,,Boston,"Aerial View, Looking Northwest at Park Square and Hotel Statler, Boston Public Gardens, Charles River, Longfellow Bridge",0,,,,,,,,,,,,,,,,,
241,3381979227,1,aerial,,Boston,"Aerial View, Back Bay, Copley Square, Looking Southwest, Commonwealth Avenue, Charles River",0,,,,,,,,,,,,,,,,,
242,3381979457,1,aerial,,Boston,"Aerial View from John Hancock Building, Looking Northeast, Boston Common and Public Gardens, St. James Avenue and Arlington Street Church, State House in Background, 3:00 P.M.",0,,,,,,,,,,,,,,,,,
243,3381979697,1,aerial,,Boston,"Boston Common, Aerial View Looking Northwest, Park Street, Massachusetts State House",0,,,,,,,,,,,,,,,,,
244,3381980189,1,aerial,,Boston,"Boston Common, Aerial View, Looking North Along Charles Street, Parked Cars, 3:30 P.M.",0,,,,,,,,,,,,,,,,,
245,3381980359,1,aerial,,Boston,"Boston Public Garden, Aerial View Along Arlington Street, George Washington Equestrian Statue,1:00 P.M.",0,,,,,,,,,,,,,,,,,
246,3381980649,1,aerial,,Boston,"Boston Public Garden, Aerial View, from Arlington Street Looking Northeast, Footpaths, Empty Lagoon with Bridge, Charles Street in Distance, 1:30 P.M.",0,,,,,,,,,,,,,,,,,
247,3381980869,1,aerial,,Boston,"Boston Public Garden, Aerial View Looking North Along Arlington Street, George Washington Equestrian Statue, Buildings Along Beacon Street, Charles River, Longfellow Bridge in Distance, 2:00 P.M.",0,,,,,,,,,,,,,,,,,
248,3382002403,1,aerial,,Boston,"Boston Common, Aerial View Looking West Along Tremont Street, Traffic and Pedestrians, Several Park Buildings, Other Structures and Statues",0,,,,,,,,,,,,,,,,,
249,3382002667,1,aerial,,Boston,"Boston Public Garden, Aerial View Looking Southwest, Lagoon and Bridge, Charles Street in Foreground, John Hancock Building, Arlington Street Church, Boston Public Library Commonwealth and Other Avenues",0,,,,,,,,,,,,,,,,,
250,3382003429,1,aerial,,Boston,"Aerial View, Christian Science Center and South End, Back Bay, Massachusetts Avenue to Charles River, Symphony Hall in Foreground",0,,,,,,,,,,,,,,,,,
251,3382004143,1,aerial,,Boston,"Aerial View Looking East, Back Bay from Massachusetts Avenue and Commonwealth Avenue, to Public Gardens and Boston Inner Harbor, Logan Airport in Far Distance",0,,,,,,,,,,,,,,,,,
252,3382004397,1,aerial,,Boston,"Aerial View Looking Northeast, Boston Common, State House and West End, Longfellow Bridge, Museum of Science and North Station Area, and Somerville Across the Charles River in Distance",0,,,,,,,,,,,,,,,,,
253,3382351726,0,,Corner of Newbury Street and Clarendon Street,Boston,"Newbury Street, Corner of Clarendon",1,,"Newbury St & Clarendon St, Boston, MA 02116, USA",42.351469,-71.075596,,,,,,,,,,,,,
254,3382351884,0,,Corner of Newbury Street and Clarendon Berkeley,Boston,"Newbury Street, Corner of Berkeley",1,,"222 Berkeley St, Boston, MA 02116, USA",42.350667,-71.0731944,,,,,,,,,,,,,
255,3382352146,0,50ft_interval,Providence Street,Boston,"Providence Street, 50 ft. intervals, Facing West, Streetlight, 10:45 A.M. to 11:20 A.M.",1,,"Providence St, Boston, MA 02136, USA",42.2637178,-71.1229276,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,
256,3382352238,0,50ft_interval,Providence Street,Boston,"Providence Street, 50 ft. intervals, Facing West, Wooden fence at left, 10:45 A.M. to 11:20 A.M.",1,,"Providence St, Boston, MA 02136, USA",42.2637178,-71.1229276,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,
257,3382352392,0,50ft_interval,Providence Street,Boston,"Providence Street, 50 ft. intervals, Facing West, Parking Lot at left, 12:05 P.M.",1,,"Providence St, Boston, MA 02136, USA",42.2637178,-71.1229276,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,
258,3382352500,0,50ft_interval,Providence Street,Boston,"Providence Street, 50 ft. intervals, Facing West, Chain link fence at left, 10:45 A.M. to 11:20 A.M.",1,,"Providence St, Boston, MA 02136, USA",42.2637178,-71.1229276,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,
259,3382352590,0,50ft_interval,Providence Street,Boston,"Providence Street, 50 ft. intervals, Facing West, Parking Lot at left, 10:45 A.M. to 11:20 A.M.",1,,"Providence St, Boston, MA 02136, USA",42.2637178,-71.1229276,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,
260,3382352722,0,,Providence Street,Boston,"Providence Street, Facing West, Parking Lot at left",1,,"Providence St, Boston, MA 02136, USA",42.2637178,-71.1229276,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,
261,3382352792,0,50ft_interval,Providence Street,Boston,"Providence Street, 50 ft. intervals, Facing West, Parking Lot at left, 10:45 A.M. to 11:20 A.M.",1,,"Providence St, Boston, MA 02136, USA",42.2637178,-71.1229276,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,
262,3382428366,0,50ft_interval,St. James Avenue,Boston,"St. James Avenue, 50 ft. intervals, Series in Snow, Facing West, Fire Hydrant, 12:00 P.M. to 1:15 P.M.",1,,"St James Ave, Boston, MA 02116, USA",42.3501108,-71.073842,,,,,,,,,,,,,
263,3382428718,0,50ft_interval,St. James Avenue,Boston,"St. James Avenue, 50 ft. intervals, Series in Snow, Facing West, 12:00 P.M. to 1:15 P.M.",1,,"St James Ave, Boston, MA 02116, USA",42.3501108,-71.073842,,,,,,,,,,,,,
264,3382444270,0,50ft_interval,St. James Avenue and Trinity Church,Boston,"St. James Avenue, 50 ft. intervals, Series in Snow, Facing West, Trinity Church, 12:00 P.M. to 1:15 P.M.",1,,"Boston, MA 02116, USA",42.349848,-71.075101,,,,,,,,,,,,,
265,3382444794,0,50ft_interval,St. James Avenue and Trinity Church,Boston,"St. James Avenue, 50 ft. intervals, Series in Snow, Facing West, Trinity Church, 12:00 P.M. to 1:15 P.M.",1,,"Boston, MA 02116, USA",42.349848,-71.075101,,,,,,,,,,,,,
266,3382445150,0,50ft_interval,St. James Avenue and Trinity Church,Boston,"St. James Avenue, 50 ft. intervals, Series in Snow, Facing West, Trinity Church, 12:00 P.M. to 1:15 P.M.",1,,"Boston, MA 02116, USA",42.349848,-71.075101,,,,,,,,,,,,,
267,3382445318,0,,Trinity Place,Boston,"St. James Avenue, Facing West, Trinity Church",1,,"Trinity Pl, Boston, MA 02116, USA",42.3485918,-71.0753705,,,,,,,,,,,,,
268,3382459180,0,50ft_interval,Trinity Place,Boston,"Trinity Place, 50 ft. intervals, Facing North, Fire Escape, 10:30 A.M. to 11:30 A.M.",1,,"Trinity Pl, Boston, MA 02116, USA",42.3485918,-71.0753705,,,,,,,,,,,,,
269,3382459372,0,50ft_interval,Trinity Place,Boston,"Trinity Place, 50 ft. intervals, Facing North, Billboards, 10:30 A.M. to 11:30 A.M.",1,,"Trinity Pl, Boston, MA 02116, USA",42.3485918,-71.0753705,,,,,,,,,,,,,
270,3382459560,0,50ft_interval,Trinity Place,Boston,"Trinity Place, 50 ft. intervals, Facing North, Billboards, 10:30 A.M. to 11:30 A.M.",1,,"Trinity Pl, Boston, MA 02116, USA",42.3485918,-71.0753705,,,,,,,,,,,,,
271,3382459712,0,,Washington Street and Stuart Street,Boston,"Washington Street, Between Stuart Street and LaGrange Street",1,,"Stuart St & Washington St, Boston, MA 02116, USA",42.3509689,-71.0630745,,,,,,,,,,,,,
272,3382460488,0,,Washington Street and Boylston Street,Boston,"Washington Street, Between Boylston Street and Avery Street, Intersection with Essex Street",1,,"Washington St & Boylston St, Brookline, MA 02445, USA",42.3315437,-71.1174372,,,,,,,,,,,,,
273,3382460738,0,,Washington Street and Avery Street,Boston,"Washington Street, Between Avery Street and West Street, Hotel Avery",1,,"Avery St & Washington St, Boston, MA 02111, USA",42.3532401,-71.0625394,,,,,,,,,,,,,
274,3382499470,0,,Wahington Street and West Street,Boston,"Washington Street, Between West Street and Temple Place",1,,"West St & Washington St, Belmont, MA 02478, USA",42.3865466,-71.1709665,"West St & Washington St, Braintree, MA 02184, USA",42.21497,-71.0045085,"West St & Washington St, Woburn, MA 01801, USA",42.5076848,-71.1248002,"West St & Washington St, Whitman, MA 02382, USA",42.0825777,-70.9380125,,,,
275,3382499672,0,,Washington Street and Temple Place,Boston,"Washington Street, Between Temple Place and Winter Street, Kresge's 5 and 10",1,,"Temple Pl & Washington St, Boston, MA, USA",42.3547807,-71.0612433,,,,,,,,,,,,,
276,3382499856,0,,Washington Street and Temple Place,Boston,"Washington Street, Between Temple Place and Winter Street, 11:30 A.M.",1,,"Temple Pl & Washington St, Boston, MA, USA",42.3547807,-71.0612433,,,,,,,,,,,,,
277,3382500304,0,,Wahington Street and Winter Street,Boston,"Washington Street, Between Winter Street and Bromfield Street, Loew's Orpheum Theater",1,,"Winter St & Washington St, Boston, MA 02108, USA",42.3554504,-71.0605177,,,,,,,,,,,,,
278,3382524410,0,,Washington Street and Franklin Street,Boston,Corner of Washington Street and Franklin Street,1,,"Washington St & Franklin St, Boston, MA 02108, USA",42.3563674,-71.0594644,"Franklin St & Washington St, Boston, MA 02108, USA",42.3563674,-71.0594644,,,,,,,,,,
279,3382524574,0,,Washington Street and Bromfield Street,Boston,"Washington Street, Between Bromfield Street and School Street, Old South Meeting House",1,,"Bromfield St & Washington St, Boston, MA 02108, USA",42.3563674,-71.0594644,,,,,,,,,,,,,
280,3382525266,0,,Washington Street and Spring Lane,Boston,Corner of Washington Street and Spring Lane,1,,"Washington St & Spring Ln, Boston, MA 02201, USA",42.3575282,-71.0582107,"Spring Ln & Washington St, Boston, MA 02201, USA",42.3575282,-71.0582107,,,,,,,,,,
281,3382525400,0,,Washington Street and SChool Street,Boston,"Washington Street, Between School Street and Court Street, Facing North",1,,"School St & Washington St, Boston, MA 02108, USA",42.3574093,-71.0583299,"School St & Washington St, Boston, MA 02124, USA",42.2966809,-71.0722813,,,,,,,,,,
282,3382525914,0,,Washington Street and Court Street,Boston,"Washington Street, Intersection with Court Street, Facing North",1,,"Court St & Washington St, Boston, MA 02201, USA",42.3588422,-71.0578337,,,,,,,,,,,,,
283,3382550390,0,,Washington Street and Kneeland Street,Boston,"Washington Street, Kneeland Street to Beach Street, Center Theatre",1,,"Kneeland St & Washington St, Boston, MA 02116, USA",42.3508646,-71.0630285,,,,,,,,,,,,,
284,3382599552,0,,Washington Street and Kneeland Street,Boston,"Washington Street, Kneeland Street to Beach Street, Arcade opposite Center Theatre",1,,"Kneeland St & Washington St, Boston, MA 02116, USA",42.3508646,-71.0630285,,,,,,,,,,,,,
285,3382599924,0,,Washington Street and Essex Street,Boston,"Washington Street, Essex Street to Hayward Place, Boston Cinerama Holiday",1,,"Essex St & Washington St, Boston, MA 02116, USA",42.3523896,-71.0626032,,,,,,,,,,,,,
286,3382600076,0,,Washington Street and Essex Street,Boston,"Washington Street, Essex Street to Hayward Place",1,,"Essex St & Washington St, Boston, MA 02116, USA",42.3523896,-71.0626032,,,,,,,,,,,,,
287,3382600772,0,,Avery Street and Washington Street,Boston,"Corner of Avery Street and Washington Street, Walton's Cafeteria",1,,"Avery St & Washington St, Boston, MA 02111, USA",42.3532401,-71.0625394,,,,,,,,,,,,,
288,3382616654,0,,Bedford Street and Washington Street,Boston,"Corner of Bedford Street and Washington Street, Looking South",1,,"Washington St & Bedford St, Abington, MA 02351, USA",42.1040889,-70.9487725,"S Bedford St & Washington St, Abington, MA 02351, USA",42.0962703,-70.950347,,,,,,,,,,
289,3382616794,0,,Avery Street and Washington Street,Boston,"Washington Street, Avery Street to West Street, Entrance",1,,"Avery St & Washington St, Boston, MA 02111, USA",42.3532401,-71.0625394,,,,,,,,,,,,,
290,3382617366,0,,Winter Street and Washington Street,Boston,"Corner of Winter Street and Washington Street, 8:30 P.M.",1,,"Washington St & Winter St, Boston, MA 02108, USA",42.3554504,-71.0605177,"Winter St & Washington St, Boston, MA 02108, USA",42.3554504,-71.0605177,,,,,,,,,,
291,3382617472,0,,Washington Street and Winter Street,Boston,"Washington Street, Winter Street to Bromfield Street, 8:30 P.M. to 10:45 P.M.",1,,"Winter St & Washington St, Boston, MA 02108, USA",42.3554504,-71.0605177,,,,,,,,,,,,,
292,3382617572,0,,Winter Street and Washington Street,Boston,"Winter Street off Washington Street, 2:00 A.M.",1,,"Winter St & Washington St, Boston, MA 02108, USA",42.3554504,-71.0605177,,,,,,,,,,,,,
293,3382639032,0,,Washington Street and Bromfield Street,Boston,"Washington Street, Between Bromfield Street and School Street",1,,"Bromfield St & Washington St, Boston, MA 02108, USA",42.3563674,-71.0594644,,,,,,,,,,,,,
294,3382639188,0,,Washington Street and School Street,Boston,"Washington Street, Between School Street and Bromfield Street, Taxi",1,,"School St & Washington St, Boston, MA 02108, USA",42.3574093,-71.0583299,"School St & Washington St, Boston, MA 02124, USA",42.2966809,-71.0722813,,,,,,,,,,
295,3382639522,0,,Water Street and Washington Street,Boston,Corner of Water Street and Washington Street,1,,"Washington St & Water St, Boston, MA 02201, USA",42.3576541,-71.0581073,"Water St & Washington St, Boston, MA 02201, USA",42.3576541,-71.0581073,,,,,,,,,,
296,3382682736,0,,Washington Street and Court Street,Boston,"Washington Street, Between Court Street and Cornhill Street, Reflections in Window",1,,"Court St & Washington St, Boston, MA 02201, USA",42.3588422,-71.0578337,,,,,,,,,,,,,
297,3382683236,0,,Adams Square,Boston,"Washington Street, Adams Square",1,,"Adams St, Boston, MA 02119, USA",42.3282967,-71.0768261,"Adams St, Boston, MA 02129, USA",42.3743659,-71.0593548,"Adams St, Boston, MA 02136, USA",42.2524937,-71.1292262,"Adams Terrace, Boston, MA 02122, USA",42.295444,-71.056717,,,,
298,3382683686,0,interior,"Filene's Department Store, Summer Street and Arch Street",Boston,"Filene's Interior, Perfume and Cosmetics",1,,"Arch St, Boston, MA 02110, USA",42.3554049,-71.0580762,,,,,,,,,,,,,
299,3382683898,0,interior,"Filene's Department Store, Summer Street and Arch Street",Boston,"Filene's Interior, Purses and Gloves",1,,"Arch St, Boston, MA 02110, USA",42.3554049,-71.0580762,,,,,,,,,,,,,
300,3382698718,0,interior,"Filene's Department Store, Summer Street and Arch Street",Boston,"Filene's Interior, Nightgowns and Hosiery",1,,"Arch St, Boston, MA 02110, USA",42.3554049,-71.0580762,,,,,,,,,,,,,
301,3382698960,0,,Washington Street and Avon Street,Boston,"Washington Street, Between Avon Street and Bedford Street, From Fifth Floor",1,,"Avon St & Washington St, Taunton, MA 02780, USA",41.922599,-71.093573,"Avon St & Washington St, Stoneham, MA 02180, USA",42.4828,-71.093371,,,,,,,,,,
302,3382699530,0,,Washington Street and Broadway,Boston,"Washington Street and Broadway, looking East, Paradise Club at left, Laconia Grocery, single story street corner building at right",1,,"Washington Ave & Broadway, Chelsea, MA 02150, USA",42.3927739,-71.0341586,"Broadway & Washington St, Hanover, MA 02339, USA",42.1134324,-70.8128684,"Broadway & Washington St, Quincy, MA 02169, USA",42.2474269,-70.9799709,"Washington St & Broadway, Taunton, MA 02780, USA",41.920673,-71.090797,,,,
303,3382723642,0,,Washington Street and Dover Street,Boston,"Washington Street, between Dover and Laconia Streets, looking East along sidewalk next to elevated rail, corner of a building with ornamental fire escape and ground level store",1,,"E Berkeley St & Washington St, Boston, MA 02118, USA",42.343949,-71.0659976,,,,,,,,,,,,,
304,3382724028,0,,Washington Street and Acton Street,Boston,"Washington Street, between Acton and Savory Streets, looking West under elevated rail, across from used car lot",1,,"Acton St & Washington St, Lawrence, MA 01841, USA",42.7106936,-71.1746163,,,,,,,,,,,,,
305,3382724424,0,,Washington and Waltham Streets,Boston,"Washington and Waltham Streets, Looking West, Mobilgas Sign with Pegasus Logo, Elevated Rail on Right, Holy Cross Cathedral",1,,"Waltham St & Washington St, Boston, MA 02118, USA",42.341661,-71.068782,,,,,,,,,,,,,
306,3382761998,0,,Washington and Springfield Streets,Boston,"Washington Street, Between Springfield and Worcester Streets, Looking West, Center of Street Under Elevated Rail, No Traffic, Storefronts, Parked Cars",1,,,,,,,,,,,,,,,,,
307,3382762106,0,,Washington and East Springfield Streets,Boston,"Washington Street at East Springfield Street, Looking East, Diagonally to North Side of Washington Street, Meat Market, Other Stores, Profile View of Elevated Rail",1,,"E Springfield St & Washington St, Boston, MA 02118, USA",42.336972,-71.0763053,,,,,,,,,,,,,
308,3382762610,0,,Washington Street and MAssachusetts Avenue,Boston,"Washington Street and Massachusetts Avenue, Intersection, Silhouette of Elevated Rail, Platform, Pedestrian, Advertising Posters Across Image",1,,"Washington St & Massachusetts Ave, Boston, MA 02118, USA",42.3364517,-71.0770265,,,,,,,,,,,,,
309,3382762764,0,,Washington Street and Dover Street,Boston,"Washington Street, Corner of Dover Street (East Berkeley), Looking East, Elevated Rail Platform Completely Covering Intersection, Stairways Ascending at Each Corner",1,,"E Berkeley St & Washington St, Boston, MA 02118, USA",42.343949,-71.0659976,,,,,,,,,,,,,
310,3382781354,0,,Washington Street,Boston,"Washington Street (Broadway to Massachusetts Avenue), Looking West, Storefronts on Left, Elevated Rail, Platform, with Shelter and Cupola Above",1,,"Washington St, Massachusetts, USA",42.1815605,-71.2033622,,,,,,,,,,,,,
311,3382782446,1,aerial,,Boston,"Aerial View from John Hancock Building, Berkeley Street, Surrounding City Blocks, Charles River in Distance",0,,,,,,,,,,,,,,,,,
312,3382782668,1,aerial,,Boston,"Aerial View, Park Square, Rooftops, Parking Lots, Hotel Statler, Charles River in Distance",0,,,,,,,,,,,,,,,,,
313,3382783006,1,aerial,,Boston,"Aerial View, Copley Square East, City Streets, Large Traffic Triangle, Trinity Church, New England Mutual, John Hancock Building, Edge of Boston Public Gardens at Top of Photograph",0,,,,,,,,,,,,,,,,,
314,3382796488,1,aerial,,Boston,"Aerial View, Boylston Street, Massachusetts Avenue, Back Bay, Part of Mary Baker Eddy Library, Charles River with Boats, Cambridge and MIT in Distance",0,,,,,,,,,,,,,,,,,
315,3382797554,1,aerial,,Boston,"Boston Common, Aerial View Looking South from Fourteenth Floor of Suffolk County Courthouse, Rooftops, Tremont Street",0,,,,,,,,,,,,,,,,,
316,3382820518,1,aerial,,Boston,"Boston Public Garden to Back Bay, Aerial View Looking West Along Commonwealth Avenue, Boylston to Charles River Esplanade",0,,,,,,,,,,,,,,,,,
317,3382820704,1,aerial,,Boston,"Boston Common, Aerial View Looking Northeast from Boylston Street, Cemetery in Foreground, State House in Background",0,,,,,,,,,,,,,,,,,
318,3382821146,1,aerial,,Boston,"Scollay Square Aerial View of Boston Looking West, Top of Faneuil Hall in Foreground, Cambridge Street, Edge of Charles River in Background",0,,,,,,,,,,,,,,,,,
319,3382821412,1,aerial,Faneuil Hall,Boston,"Faneuil Hall and Vicinity, Aerial View Looking Southeast, Scollay Square Edge of Waterfront in Background",1,,"Faneuil Hall Marketplace, 4 S Market St, Boston, MA 02109, USA",42.3602285,-71.0547722,,,,,,,,,,,,,
320,3382822136,1,aerial,,Boston,"Aerial View Looking North, John Hancock Building, Copley Square and Clarendon Street",0,,,,,,,,,,,,,,,,,
321,3384298333,1,aerial,,Boston,"Aerial View, Boston, South Boston, Before Turnpike, Chinatown/Theater District",0,,,,,,,,,,,,,,,,,
322,3384298455,1,aerial,,Boston,"Aerial View Looking Southeast, Charles River, Boston Common and Public Gardens, Harbor Islands and Sea, Hatch Shell and Esplanade in Foreground",0,,,,,,,,,,,,,,,,,
323,3384299035,1,aerial,,Boston,"Aerial View Looking Northeast, Boston Common and Gardens, Columbus Avenue and Hotel Statler in Foreground, Beacon Hill, Charles River, Science Museum and Tobin Bridge in Distance",0,,,,,,,,,,,,,,,,,
324,3384299183,1,aerial,,Boston,"Aerial View Looking Southeast, Park Drive, the Fens, Museum of Fine Arts, Huntington Avenue in Distance",0,,,,,,,,,,,,,,,,,
325,3384325153,0,aerial,,Boston,"West End, Aerial View at Building Level Looking South, Beacon Hill, Custom House Clock Tower to Left, State House Dome to Right in Distance",0,,,,,,,,,,,,,,,,,
326,3384325365,1,aerial,,Boston,"Beacon Hill, Aerial View Looking South from Massachusetts General Hospital, Fruit Street, State House Dome at Far Left, 2:45 P.M.",0,,,,,,,,,,,,,,,,,
327,3384325885,1,aerial,,Boston,"Beacon Hill, Aerial View from 92 Mt. Vernon Street, Rooftops Through Tree Branches",0,,,,,,,,,,,,,,,,,
328,3384326095,1,aerial,,Boston,"Beacon Hill, Aerial View from 92 Mt. Vernon Street, Looking Down into Alley, Acorn Street, through Tree Branches",0,,,,,,,,,,,,,,,,,
329,3384326495,1,aerial,,Boston,"Beacon Hill, Aerial View Toward Charles River, 131 Cambridge Street, Old West Church, Red Brick, Tower and Cupola in Foreground",0,,,,,,,,,,,,,,,,,
330,3384343549,1,aerial,,Boston,"Beacon Hill, Aerial View Looking West to Charles River from 14th Floor of Suffolk County Courthouse, 1:00 P.M.",0,,,,,,,,,,,,,,,,,
331,3384343747,1,aerial,,Boston,"Beacon Hill, Aerial View Looking Southwest from 14th Floor Parapet of Suffolk County Courthouse, North End of Massachusetts State House",0,,,,,,,,,,,,,,,,,
332,3384343989,0,,"Beacon Hill, Longfellow Bridge",Boston,"Beacon Hill, from West Side of Longfellow Bridge, Charles River Waterfront with Roads, Trees, State House Dome, 1:30 P.M.",1,,"Longfellow Bridge, Boston, MA, USA",42.3615954,-71.0753058,,,,,,,,,,,,,
333,3384344221,0,,"Beacon Hill, 10 Walnut Street",Boston,"Beacon Hill, Backyard at 10 Walnut Street, Trees and Back of Brick Row Houses",1,,"10 Walnut St, Boston, MA 02108, USA",42.3578143,-71.0660978,,,,,,,,,,,,,
334,3384344373,0,,"Beacon Hill, Mt. Vernon Street",Boston,"Beacon Hill, Aerial View Looking West, Brick Five-story Row Houses, North Side of Mt. Vernon Street, Charles River and Harvard Bridge in Distance",1,,"Mt Vernon St, Boston, MA, USA",42.3581139,-71.0677509,,,,,,,,,,,,,
335,3384344675,0,,"Beacon Hill, Mt. Vernon Street",Boston,"Beacon Hill, Mt. Vernon Street Looking West, Brick Sidewalk, Set Back Brick Row Houses on North Side of Street, Iron Ornate Fence in Foreground",1,,,,,,,,,,,,,,,,,
336,3384357905,0,,"Beacon Hill, Bowdoin Street",Boston,"Beacon Hill, Bowdoin Street, Brick Row Houses, Decorative Iron Railings, Stone Stairways Leading to Doorways",1,,"Bowdoin St, Boston, MA, USA",42.3595845,-71.0628361,,,,,,,,,,,,,
337,3384358873,0,,"Beacon Hill, Pinckney and West Cedar Street Intersection",Boston,"Beacon Hill, Looking East, Pinckney and West Cedar Street Intersection, Brick Row Houses with Rounded Fronts, One at Corner, Parked Cars, Brick Sidewalk",1,,,,,,,,,,,,,,,,,
338,3384359013,0,,"Beacon Hill, Pinckney Street and Charles Street",Boston,"Beacon Hill, Pinckney Street at Louisburg Square, Charles Street, Charles River",1,,"Pinckney St & Charles St, Boston, MA 02114, USA",42.3587858,-71.0707192,,,,,,,,,,,,,
339,3384372107,0,,"Beacon Hill, 10 Louisburg Square",Boston,"Beacon Hill, 10 Louisburg Square, Doorway with Side and Transom Lights, Decorative Crown Above Door and Flat Columns, Granite Steps with Iron Railings, Parts of Brick Row Houses",1,,"10 Louisburg Square, Boston, MA 02108, USA",42.358344,-71.0689709,,,,,,,,,,,,,
340,3384372505,0,,"Beacon Hill, Louisburg Square on Willow Street",Boston,"Beacon Hill, Louisburg Square from South, on Willow Street, West Facing Brick Row Houses, Wrought Iron Balconies, 11:30 to 2:30 P.M.",1,,,,,,,,,,,,,,,,,
